imdb_id,original_title,primary_genre,budget,revenue,release_date,averageRating,numVotes
tt0024115,Heroes for Sale,Drama,290.0,,1933-06-17,7.4,2705
tt0262699,Le pornographe,Drama,1500000.0,,2001-09-08,5.1,2821
tt0028070,Our Relations,Comedy,400000.0,,1936-10-30,7.3,3764
tt0386474,Freedom Park,,275000.0,,2004-09-10,7.3,63
tt0069239,Hungry Wives,Mystery,90000.0,,1972-05-01,5.6,4381
tt1285016,The Social Network,Drama,40000000.0,224920315.0,2010-09-30,7.8,817660
tt1673430,Superman/Batman: Apocalypse,Action,3500000.0,,2010-09-28,7.0,30335
tt0058701,Une femme mariée: Suite de fragments d'un film tourné en 1964,Drama,120000.0,,1964-12-04,7.1,4738
tt0840361,The Town,Crime,37000000.0,154026136.0,2010-09-15,7.5,446934
tt1282140,Easy A,Comedy,8000000.0,74952305.0,2010-09-10,7.0,442937
tt0879870,Eat Pray Love,Drama,60000000.0,204594016.0,2010-08-12,5.9,113636
tt1049402,Howl,Drama,30000.0,617000.0,2010-08-26,6.6,13682
tt1047449,Camp Hell,Horror,3000000.0,,2010-08-13,3.4,2550
tt1137439,Blue Gold: World Water Wars,Documentary,100000.0,,2008-10-09,7.6,1257
tt0038053,Saratoga Trunk,Drama,1750000.0,,1945-11-21,6.3,1741
tt0817177,Flipped,Romance,14000000.0,1755212.0,2010-08-06,7.7,108064
tt1027718,Wall Street: Money Never Sleeps,Drama,70000000.0,134748021.0,2010-09-02,6.2,109827
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Animation,80000000.0,140073390.0,2010-07-10,6.9,91869
tt1287468,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,85000000.0,112483764.0,2010-07-30,4.4,17243
tt0104105,Diên Biên Phu,Drama,30000000.0,,1992-03-04,6.2,1292
tt1562847,Amigo,Drama,1200000.0,,2010-07-14,6.3,715
tt0804497,It's Kind of a Funny Story,Comedy,8000000.0,6491240.0,2010-07-06,7.1,151830
tt0059477,Mudhoney,Drama,60000.0,,1965-05-25,6.3,1581
tt1251757,Middle Men,Drama,22000000.0,,2009-05-17,6.8,38978
tt1276105,Saint John of Las Vegas,Comedy,3800000.0,111731.0,2009-06-10,5.6,3033
tt0374271,Tere Naam,Romance,1.0,2.0,2003-08-15,7.2,22575
tt1064801,Red Canyon,Action,1500000.0,,2008-01-01,3.4,853
tt1447793,My Girlfriend's Boyfriend,Comedy,1400000.0,,2010-04-22,5.8,6117
tt1228987,Let Me In,Drama,20000000.0,24145613.0,2010-10-01,7.1,133104
tt1727587,Sintel,Animation,550000.0,,2010-09-30,7.4,3760
tt1254207,Big Buck Bunny,Animation,150000.0,,2008-04-10,6.4,2252
tt1028576,Secretariat,Drama,35000000.0,60251371.0,2010-08-20,7.2,32587
tt1314655,Devil,Horror,10000000.0,33583175.0,2010-01-13,6.3,165720
tt1414382,You Again,Comedy,20000000.0,32005248.0,2010-09-24,5.8,56771
tt1055292,Life As We Know It,Comedy,38000000.0,105610124.0,2010-10-02,6.5,144646
tt1584016,Catfish,Documentary,30000.0,3045943.0,2010-09-17,7.1,44354
tt1182350,You Will Meet a Tall Dark Stranger,Comedy,22000000.0,,2010-05-23,6.3,48806
tt1423995,Stone,Drama,22000000.0,9479718.0,2010-10-07,5.4,44051
tt1176252,Hunger,Horror,625000.0,,2009-05-12,5.2,6029
tt1645089,Inside Job,Documentary,2000000.0,7871522.0,2010-10-08,8.2,82886
tt1315962,Partir,Drama,7600000.0,,2009-08-12,6.3,4679
tt1470827,Monsters,Drama,500000.0,4242978.0,2010-06-18,6.3,101782
tt1244754,Conviction,Drama,12500000.0,6732980.0,2010-09-11,7.2,48147
tt1107319,Dirty Girl,Drama,4000000.0,55125.0,2010-09-12,6.4,11886
tt1148165,Bran Nue Dae,Comedy,7.0,7.0,2009-08-09,6.2,2097
tt1334260,Never Let Me Go,Drama,15000000.0,9455232.0,2010-09-15,7.1,159912
tt0775489,L'illusionniste,Animation,18000000.0,5602431.0,2010-02-16,7.4,37616
tt1400526,Lost Boys: The Thirst,Action,4400000.0,,2010-05-12,5.0,5214
tt0922522,IMAX Mummies Secrets Of The Pharohs,Drama,4000000.0,,2007-05-25,6.4,386
tt1099932,Bianca Beauchamp: All Access,Documentary,7500.0,,2007-07-21,7.1,139
tt1447508,PEEPLI [Live],Drama,2270000.0,6900000.0,2010-08-13,7.4,13179
tt1612774,Rubber,Comedy,500000.0,98017.0,2010-07-09,5.7,42844
tt1179069,Shelter,Horror,22000000.0,851517.0,2010-03-27,6.0,39060
tt1116184,Jackass 3D,Comedy,20000000.0,117224271.0,2010-10-15,7.0,70927
tt1245526,RED,Action,58000000.0,71664962.0,2010-10-13,7.0,338369
tt1340107,Hævnen,Drama,15000000.0,,2010-08-26,7.6,43071
tt0872230,My Soul to Take,Drama,25000000.0,19829957.0,2010-10-08,4.8,22565
tt0435528,Whisper,Crime,12000000.0,5285197.0,2007-11-27,5.7,10536
tt1465487,L'arnacoeur,Romance,8700000.0,47355187.0,2010-03-17,6.7,28484
tt1588337,Des hommes et des dieux,Drama,4000000.0,41424067.0,2010-05-18,7.2,16762
tt1536044,Paranormal Activity 2,Horror,3000000.0,177512032.0,2010-10-20,5.7,115344
tt1528718,Born to Raise Hell,Action,10000000.0,,2010-10-19,4.3,5046
tt1675758,The Maze,Horror,200.0,,2010-10-19,3.8,1269
tt0496634,The Countess,Drama,8500000.0,,2009-02-09,6.2,8971
tt1212419,Hereafter,Drama,50000000.0,105197635.0,2010-10-15,6.5,98296
tt0940580,Afterwards,Drama,15400000.0,,2008-10-01,5.7,4286
tt1156466,Undisputed III : Redemption,Action,3000000.0,,2010-05-22,7.3,47637
tt1477076,Saw 3D,Horror,20000000.0,136150434.0,2010-10-21,5.5,118292
tt1231583,Due Date,Comedy,65000000.0,211780824.0,2010-11-04,6.5,371487
tt1542344,127 Hours,Adventure,18000000.0,35692920.0,2010-11-05,7.5,423848
tt1001526,Megamind,Animation,130000000.0,321887208.0,2010-10-28,7.3,324854
tt1194235,Das Fremde in mir,Drama,500000.0,,2008-10-16,6.7,391
tt0947798,Black Swan,Drama,13000000.0,327803731.0,2010-12-02,8.0,887464
tt0977855,Fair Game,Drama,22000000.0,24188922.0,2010-05-20,6.8,52821
tt0454932,Roman,Drama,250000.0,,2006-07-07,5.4,1495
tt0113241,Habit,Horror,200000.0,,1996-08-31,6.4,2530
tt0993778,Ploy,Drama,2000000.0,,2007-05-21,6.7,1591
tt1405809,Lourdes,Drama,2500000.0,,2009-09-11,6.9,3912
tt1136688,Tales of an Ancient Empire,Adventure,1000000.0,,2010-07-31,2.2,1762
tt1588875,Как я провёл этим летом,Drama,2500000.0,,2010-02-17,6.9,7152
tt1038685,The King of Fighters,Action,12000000.0,,2009-11-04,3.1,4779
tt1533796,Magneettimies,Documentary,262000.0,,2009-10-16,6.7,114
tt0477080,Unstoppable,Action,100000000.0,167805466.0,2010-11-04,6.8,218842
tt1126618,Morning Glory,Comedy,40000000.0,58785180.0,2010-01-12,6.5,87378
tt1458175,The Next Three Days,Romance,30000000.0,51148651.0,2010-11-18,7.3,215144
tt1421051,Somewhere,Comedy,8000000.0,,2010-09-03,6.3,48600
tt1235189,Wild Target,Action,8000000.0,3453043.0,2010-06-17,6.7,42505
tt1321865,Carlos,Crime,18000000.0,871279.0,2010-05-19,7.6,15013
tt0926084,Harry Potter and the Deathly Hallows: Part 1,Adventure,250000000.0,954305868.0,2010-10-17,7.7,662532
tt1504320,The King's Speech,Drama,15000000.0,414211549.0,2010-09-06,8.0,732266
tt0398286,Tangled,Animation,260000000.0,591794936.0,2010-11-24,7.7,543686
tt1199494,The Lost Skeleton Returns Again,Comedy,600.0,,2010-08-17,6.8,816
tt1441084,Snow and Ashes,Drama,600000.0,,2010-05-16,5.7,144
tt1047832,Linewatch,Action,5000000.0,,2008-01-01,5.5,3146
tt0964517,The Fighter,Drama,25000000.0,93617009.0,2010-12-17,7.8,407451
tt1403988,The Romantics,Comedy,4500000.0,123820.0,2010-09-10,5.0,12860
tt1361313,The Extra Man,Comedy,7000000.0,453079.0,2010-08-01,5.8,5589
tt1194417,Casino Jack,Crime,12500000.0,1083683.0,2010-09-16,6.2,18240
tt1213648,London Boulevard,Drama,25000000.0,4644108.0,2010-11-10,6.2,51844
tt1564585,Skyline,Science Fiction,10000000.0,66821036.0,2010-11-11,4.5,94343
tt1393020,Sex & Drugs & Rock & Roll,Drama,2000000.0,,2010-01-08,6.5,4569
tt1131727,Against the Current,Drama,3000000.0,,2009-01-18,6.1,1326
tt1152398,Beastly,Drama,17000000.0,43165571.0,2011-01-21,5.5,81965
tt0410332,August Underground's Mordum,Horror,300.0,,2003-01-01,3.0,4337
tt0758752,Love & Other Drugs,Drama,30000000.0,102820008.0,2010-11-22,6.7,250694
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure,155000000.0,415686217.0,2010-08-13,6.3,177268
tt1570989,Tiny Furniture,Romance,65000.0,416498.0,2010-11-12,6.2,15348
tt1243957,The Tourist,Action,100000000.0,278731369.0,2010-12-08,6.0,268602
tt1401143,Rare Exports,Fantasy,1948000.0,,2010-12-03,6.6,35461
tt0496253,Breaking the Maya Code,Documentary,1000000.0,,2008-05-05,7.7,341
tt0065579,Cotton Comes to Harlem,Action,1200000.0,,1970-05-27,6.5,3181
tt1327819,Boy Interrupted,Documentary,350000.0,,2009-10-03,7.7,2504
tt1270835,Hatchet II,Horror,2500000.0,52604.0,2010-08-26,5.5,16454
tt1456941,"Tomorrow, When the War Began",Action,27000000.0,16504936.0,2010-08-08,6.1,32743
tt1403865,True Grit,Drama,38000000.0,252276927.0,2010-12-22,7.6,375857
tt1104001,TRON: Legacy,Adventure,170000000.0,400062763.0,2010-12-10,6.8,386795
tt1431181,Another Year,Comedy,8000000.0,18124262.0,2010-11-05,7.4,32160
tt1341188,How Do You Know,Comedy,120000000.0,48668907.0,2010-12-17,5.4,57406
tt1423894,Barney's Version,Comedy,30000000.0,8454301.0,2010-10-26,7.3,27404
tt1172991,The Company Men,Drama,15000000.0,4882577.0,2010-10-21,6.7,50891
tt1121977,Mother and Child,Drama,7000000.0,,2009-11-07,7.2,13306
tt0960721,Adventures of Power,Comedy,2500000.0,,2008-01-20,5.8,2038
tt0910915,Life in Flight,Drama,2000000.0,,2008-09-12,5.0,675
tt0421090,Zerophillia,Comedy,325000.0,,2005-10-13,6.1,2528
tt0832517,Schwarze Schafe,Comedy,45000.0,,2006-10-25,6.4,1054
tt1433108,Faster,Crime,24000000.0,23081726.0,2010-11-23,6.4,117092
tt1319718,大兵小将,Action,25000000.0,,2010-02-14,6.8,16653
tt0935075,Rabbit Hole,Drama,5000000.0,5129058.0,2010-12-16,6.9,52768
tt0970866,Little Fockers,Comedy,100000000.0,310650585.0,2010-12-21,5.5,125798
tt1320261,Gulliver's Travels,Comedy,112000000.0,237382724.0,2010-12-25,4.9,77761
tt1572491,Balada triste de trompeta,Action,7000000.0,3218666.0,2010-12-17,6.5,15950
tt0892100,Steam,Drama,2200000.0,,2007-11-15,5.3,243
tt1071812,Mao's Last Dancer,Drama,25000000.0,20719451.0,2009-10-01,7.3,8546
tt1126591,Burlesque,Drama,55000000.0,89519773.0,2010-11-23,6.4,99181
tt1568921,借りぐらしのアリエッティ,Fantasy,37000000.0,145570827.0,2010-07-16,7.6,116682
tt1465522,Tucker and Dale vs Evil,Comedy,5000000.0,5476793.0,2010-01-22,7.5,208728
tt1302067,Yogi Bear,Comedy,80000000.0,201584141.0,2010-12-11,4.6,24679
tt1572769,Countdown to Zero,Documentary,271323.0,,2010-01-25,6.9,2354
tt1371155,Made in Dagenham,Comedy,7200000.0,,2010-09-11,7.1,16607
tt1268204,Waste Land,Documentary,1500000.0,187716.0,2010-01-24,7.8,9524
tt1294688,Last Night,Drama,7000000.0,7644937.0,2010-05-11,6.5,52609
tt0990407,The Green Hornet,Action,120000000.0,227817248.0,2011-01-12,5.8,168963
tt1023114,The Way Back,Drama,30000000.0,20348249.0,2010-09-03,7.3,127395
tt1032751,The Warrior's Way,Adventure,42000000.0,11087569.0,2010-12-02,6.3,27978
tt1318001,Handsome Harry,Crime,1000000.0,,2009-04-25,6.2,2245
tt0121411,Jacques Brel Is Alive and Well and Living in Paris,Drama,850000.0,,1975-01-27,6.1,275
tt1166100,Ghajini,Thriller,9100000.0,76000000.0,2008-12-25,7.4,72019
tt1343703,Брестская крепость,War,8500000.0,,2010-11-04,7.4,11142
tt0479997,Season of the Witch,Adventure,40000000.0,88100000.0,2011-01-07,5.4,102707
tt0031968,The Spy in Black,Thriller,4668069.0,,1939-10-07,6.9,2898
tt1172060,It's Alive,Horror,11000000.0,15500000.0,2008-08-15,3.5,3111
tt0409847,Cowboys & Aliens,Action,163000000.0,174822325.0,2011-07-29,6.0,241575
tt0189041,The Real McCoy,Music,650.0,,1999-08-13,5.6,481
tt1217637,Pour elle,Drama,10000000.0,,2008-12-03,7.1,10326
tt1578275,The Dilemma,Comedy,70000000.0,67112664.0,2011-01-13,5.3,58767
tt0027690,The Gorgeous Hussy,Drama,1119000.0,2019000.0,1936-08-28,5.6,1479
tt0810809,Congorama,Drama,5000000.0,,2006-05-25,7.1,1244
tt1314652,하녀,Thriller,4000000.0,,2010-05-13,6.4,14694
tt1219289,Limitless,Thriller,27000000.0,161849455.0,2011-03-08,7.4,646393
tt1242432,I Spit on Your Grave,Thriller,2000000.0,572809.0,2010-06-17,6.2,102637
tt1422032,También la lluvia,Drama,10600000.0,,2010-09-16,7.4,15502
tt0037420,Up in Arms,Drama,2000000.0,,1944-02-17,6.2,1264
tt1112756,Speed & Angels,Documentary,1.0,,2008-02-01,7.7,352
tt1667150,我知女人心,Romance,5000000.0,,2011-02-03,5.5,1456
tt1411238,No Strings Attached,Comedy,25000000.0,147780440.0,2011-01-21,6.2,255036
tt1189340,The Lincoln Lawyer,Crime,40000000.0,85412898.0,2011-03-17,7.3,269869
tt1161864,The Rite,Drama,37000000.0,96047633.0,2011-01-28,6.0,106028
tt1699114,All Star Superman,Animation,3500000.0,,2011-02-22,6.8,18113
tt1013856,Singularidades de uma Rapariga Loura,Drama,2500000.0,,2009-02-10,6.2,1901
tt1257562,Hadewijch,Drama,4600000.0,,2009-11-25,6.7,2226
tt0074964,Nickelodeon,Comedy,9000000.0,,1976-12-21,6.2,3131
tt0073317,Lucky Lady,,13000000.0,24441725.0,1975-12-25,5.3,1502
tt1509125,Virus X,Drama,3500000.0,,2010-10-01,2.9,639
tt0893412,From Prada to Nada,Comedy,93.0,2500000.0,2011-01-28,5.6,16285
tt1555064,Country Strong,Drama,15000000.0,20529194.0,2010-12-22,6.3,19605
tt1401152,Unknown,Action,30000000.0,130786397.0,2011-02-16,6.8,276352
tt0881320,Sanctum,Action,30000000.0,108609310.0,2011-02-03,5.9,58690
tt0352925,Tongan Ninja,Action,50000.0,,2002-11-08,6.0,770
tt0377981,Gnomeo & Juliet,Animation,36000000.0,189712432.0,2011-01-13,5.9,63743
tt0120754,The Misadventures of Margaret,Romance,5.0,,1998-12-23,5.1,695
tt1320239,Burke & Hare,Comedy,10000000.0,4349187.0,2010-10-29,6.1,22127
tt1258120,L'Armée du crime,War,10000000.0,,2009-05-17,6.7,3729
tt1452628,Vanishing on 7th Street,Mystery,10000000.0,1068682.0,2010-09-11,4.9,28315
tt1092026,Paul,Adventure,40000000.0,97552050.0,2011-02-14,6.9,281661
tt0238883,Брат 2,Drama,1500000.0,,2000-01-01,7.6,20142
tt0072665,At Long Last Love,Comedy,6000000.0,1500000.0,1975-03-01,5.4,1529
tt1502404,Drive Angry,Fantasy,50000000.0,28931401.0,2011-02-24,5.4,106603
tt1192628,Rango,Animation,135000000.0,245724603.0,2011-03-02,7.3,318398
tt0810922,Take Me Home Tonight,Comedy,19000000.0,6928068.0,2011-03-04,6.3,57658
tt1385826,The Adjustment Bureau,Science Fiction,50200000.0,127869379.0,2011-03-03,7.0,282216
tt0472399,The Mechanic,Action,40000000.0,51070807.0,2011-01-13,6.5,182659
tt0480687,Hall Pass,Comedy,36000000.0,83160734.0,2011-02-25,5.9,136134
tt1034389,The Eagle,Adventure,25000000.0,27122040.0,2011-02-08,6.2,77448
tt1464540,I Am Number Four,Action,50000000.0,144492830.0,2011-02-18,6.1,252814
tt1198153,Kirot,Action,3000000.0,,2009-04-15,5.7,3212
tt1587729,포화 속으로,War,10400000.0,20967660.0,2010-06-16,7.3,6112
tt1217613,Battle: Los Angeles,Action,70000000.0,202466756.0,2011-03-08,5.7,190356
tt0016104,The Merry Widow,Romance,592.0,1.0,1925-08-26,7.2,2738
tt0134928,Rasen,Horror,2900000.0,,1998-01-31,5.2,4610
tt1210071,Janky Promoters,Comedy,10000000.0,9069.0,2009-10-16,5.1,1973
tt1305591,Mars Needs Moms,Adventure,150000000.0,38992758.0,2011-03-09,5.4,25321
tt1569364,Чёрная Молния,Action,15000000.0,21500000.0,2009-12-31,5.6,5776
tt1133989,Medicine for Melancholy,Drama,13000.0,,2008-03-07,6.6,2991
tt0488380,Closing the Ring,Drama,23000000.0,,2007-09-14,6.5,5121
tt0411272,L'ennemi public n°1,Action,80000000.0,,2008-11-19,7.4,32391
tt1564367,Just Go with It,Romance,80000000.0,214918407.0,2011-02-10,6.4,289326
tt1486185,Red Riding Hood,Fantasy,42000000.0,89162162.0,2011-03-11,5.4,119461
tt1464174,"Big Mommas: Like Father, Like Son",Crime,32000000.0,83615414.0,2011-02-16,4.5,31296
tt1512235,Super,Comedy,2500000.0,324138.0,2010-09-09,6.7,87232
tt1740707,Trolljegeren,Fantasy,3500000.0,4159678.0,2010-10-29,6.9,83210
tt0945513,Source Code,Thriller,32000000.0,147332697.0,2011-03-30,7.5,581414
tt0978764,Sucker Punch,Action,82000000.0,89792502.0,2011-03-24,6.1,261045
tt1561768,Essential Killing,Thriller,3167000.0,,2010-09-06,6.1,8351
tt1487118,Chalet Girl,Comedy,8000000.0,1749457.0,2011-02-02,6.3,27910
tt1454523,Pa Negre,Drama,6000000.0,3770657.0,2010-10-10,6.9,5239
tt1156506,Bo chi tung wah,Thriller,5750000.0,,2008-09-25,6.6,2718
tt1418646,Beneath Hill 60,Drama,7347125.0,,2010-04-15,7.0,9204
tt1591095,Insidious,Horror,1500000.0,97009150.0,2010-09-13,6.8,365628
tt1640459,Hobo with a Shotgun,Action,3000000.0,748453.0,2011-05-06,6.1,50500
tt1606392,Win Win,Drama,10831173.0,10654385.0,2011-03-18,7.1,56270
tt1037163,The Time That Remains,Drama,6500000.0,753808.0,2009-08-12,7.1,3270
tt1292643,Artois the Goat,Comedy,50000.0,,2009-09-01,6.0,188
tt1560139,Boy,Drama,3.0,43.0,2010-02-14,7.5,31538
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Family,21000000.0,72417394.0,2011-03-25,6.6,42563
tt1220888,Henry's Crime,Crime,12000000.0,204940.0,2010-01-14,5.9,22304
tt1411704,Hop,Animation,63000000.0,183953723.0,2011-03-30,5.4,40943
tt0910860,Delta,Drama,1500000.0,,2008-09-11,6.3,1841
tt0107719,The Nutcracker,Family,19000000.0,2119994.0,1993-11-24,5.9,2847
tt1436045,十三人の刺客,Adventure,6000000.0,17555141.0,2010-09-09,7.5,71618
tt0993842,Hanna,Action,30000000.0,63782078.0,2011-04-07,6.7,214731
tt0906083,Sveti Georgije ubiva aždahu,Drama,5000000.0,,2009-03-11,6.4,1954
tt1648112,New Kids Turbo,Action,1500000.0,8786756.0,2010-12-09,6.4,19146
tt1075749,Reykjavik Whale Watching Massacre,Comedy,4000000.0,,2009-09-04,4.9,2167
tt1437366,Svinalängorna,Drama,3000000.0,4800080.0,2010-12-10,7.0,4575
tt1194612,Into Eternity,Documentary,900000.0,,2010-11-12,7.3,3179
tt1334512,Arthur,Comedy,40000000.0,45735397.0,2011-04-08,5.7,53865
tt1262416,Scream 4,Horror,40000000.0,97138686.0,2011-04-11,6.2,190634
tt1436562,Rio,Animation,90000000.0,484635760.0,2011-04-03,6.9,272590
tt1599975,La Princesse de Montpensier,Action,14734000.0,6775121.0,2010-11-03,6.5,4473
tt1527186,Melancholia,Drama,7400000.0,21817298.0,2011-05-26,7.1,207861
tt0800369,Thor,Adventure,150000000.0,449326618.0,2011-04-21,7.0,963747
tt0480239,Atlas Shrugged Part I,Drama,15000000.0,4627375.0,2011-04-14,5.6,14784
tt0814331,Spring Breakdown,Comedy,12300000.0,,2009-05-22,4.8,4942
tt1529235,Benvenuti al sud,Comedy,4000000.0,65584679.0,2010-10-01,6.6,11315
tt1334102,The Resident,Thriller,20000000.0,,2011-02-10,5.3,30607
tt1229381,Hors-la-loi,Action,30000000.0,,2010-09-21,6.6,4262
tt1492030,Mildred Pierce,Drama,20000000.0,,2011-03-27,7.6,26133
tt1587854,Seitti - kilvoittelijan päiväkirja,Documentary,560000.0,,2010-11-12,6.9,72
tt1067583,Water for Elephants,Drama,38000000.0,114156230.0,2011-03-15,6.9,123952
tt1646974,Le Nom des gens,Drama,4600000.0,,2010-11-24,7.1,8495
tt1414378,Tracker,Action,6500000.0,,2010-05-20,6.5,4386
tt1139085,1612: Хроники смутного времени,History,12000000.0,,2007-10-28,5.6,2368
tt1596343,Fast Five,Action,125000000.0,626137675.0,2011-04-20,7.3,432613
tt0084931,"Yes, Giorgio",Drama,19000000.0,,1982-09-24,3.8,870
tt1339161,Der Räuber,Drama,3900000.0,208475.0,2010-02-14,6.7,4718
tt1255953,Incendies,Drama,6800000.0,7103838.0,2010-09-04,8.3,249494
tt1596346,Soul Surfer,Family,18000000.0,47088990.0,2011-04-08,7.0,55625
tt0491152,Something Borrowed,Comedy,35000000.0,59901913.0,2011-05-05,5.8,67386
tt1478338,Bridesmaids,Comedy,32500000.0,288383523.0,2011-04-28,6.8,324902
tt0822847,Priest,Action,60000000.0,78309131.0,2011-05-05,5.7,129629
tt1186371,風雲Ⅱ,Action,100000000.0,,2009-12-10,5.2,1938
tt0465407,Eye of the Dolphin,Drama,2500000.0,71904.0,2007-08-24,5.6,1047
tt0825248,L'ennemi Intime,Drama,9780000.0,,2007-01-01,6.9,3580
tt1321860,The Beaver,Drama,21000000.0,970816.0,2011-02-11,6.6,52195
tt1017464,The Tortured,Horror,8500000.0,,2010-06-15,5.4,8668
tt1298650,Pirates of the Caribbean: On Stranger Tides,Adventure,380000000.0,1045713802.0,2011-05-14,6.6,605954
tt1605783,Midnight in Paris,Fantasy,30000000.0,151119219.0,2011-05-11,7.6,470610
tt0478304,The Tree of Life,Drama,32000000.0,54674226.0,2011-05-18,6.8,192103
tt1411697,The Hangover Part II,Comedy,80000000.0,254455986.0,2011-05-25,6.5,576469
tt1528313,Rien à déclarer,Comedy,32000000.0,,2010-12-15,6.4,16146
tt1124377,John Rabe,Drama,20000000.0,,2009-04-02,7.2,6980
tt1695994,The Virginity Hit,Comedy,2000000.0,563706.0,2010-09-10,4.5,4060
tt1440266,Pina,Documentary,4317946.0,14624826.0,2011-02-24,7.6,16684
tt0082352,Eyes of a Stranger,Horror,800000.0,,1981-02-11,6.0,3632
tt1265990,The Roommate,Thriller,16000000.0,40492759.0,2011-02-04,4.8,43762
tt1282153,O Estranho Caso de Angélica,Drama,2000000.0,,2010-12-29,6.3,2299
tt1529572,Trust,Crime,9500000.0,120000.0,2010-09-10,6.9,46138
tt0847825,The Speed of Thought,Action,2000000.0,,2011-04-29,4.8,1998
tt1139282,Stolen Lives,Crime,2000000.0,7306.0,2009-10-10,6.1,6218
tt1014774,A Shine of Rainbows,Drama,6000000.0,,2009-10-01,7.1,2590
tt1379222,La doppia ora,Crime,3906840.0,4300000.0,2009-10-09,6.6,4359
tt1478964,Attack the Block,Action,14350531.0,3964682.0,2011-05-12,6.6,115501
tt1735485,The Tunnel,Horror,135000.0,,2011-05-19,5.8,25674
tt1302011,Kung Fu Panda 2,Animation,150000000.0,665692281.0,2011-05-25,7.3,355972
tt1270798,X-Men: First Class,Action,160000000.0,353624124.0,2011-05-24,7.7,762950
tt1032825,The Other Woman,Drama,30000000.0,102000000.0,2010-10-28,6.3,20347
tt1531663,Everything Must Go,Comedy,5000000.0,2614773.0,2010-10-15,6.4,55249
tt1532503,Beginners,Drama,3200000.0,5332926.0,2010-09-11,7.2,97322
tt1650062,Super 8,Thriller,50000000.0,260095987.0,2011-06-08,7.0,380448
tt0832347,Fallen,Drama,2705100.0,,2006-09-08,5.9,311
tt0772173,Interkosmos,Drama,9500.0,,2006-01-06,5.7,123
tt1133985,Green Lantern,Adventure,200000000.0,219851172.0,2011-06-16,5.5,308286
tt1365474,Komt een vrouw bij de dokter,Drama,4000000.0,,2009-11-26,6.8,5678
tt1396218,Mr. Popper's Penguins,Comedy,55000000.0,187361754.0,2011-06-17,6.0,112638
tt1284575,Bad Teacher,Comedy,20000000.0,216197492.0,2011-05-16,5.7,222685
tt1391137,Why Did I Get Married Too?,Comedy,20000000.0,60072596.0,2010-04-02,4.8,10816
tt1399103,Transformers: Dark of the Moon,Action,195000000.0,1123746996.0,2011-06-28,6.2,455136
tt1583420,Larry Crowne,Comedy,30000000.0,36160375.0,2011-06-30,6.1,77053
tt1240982,Your Highness,Comedy,49900000.0,26121638.0,2011-04-08,5.5,107676
tt1398428,YellowBrickRoad,Horror,500000.0,,2010-01-23,4.7,7968
tt1547230,Judy Moody and the Not Bummer Summer,Comedy,20000000.0,14166853.0,2011-06-10,4.4,3639
tt0446802,"Have Dreams, Will Travel",Drama,5000000.0,,2007-05-21,7.2,2039
tt1109594,Kalamity,Mystery,2000000.0,,2010-10-22,4.5,467
tt1174693,The Four-Faced Liar,Comedy,2000000.0,,2010-01-01,5.6,2773
tt0416773,Girl Play,Comedy,1000000.0,,2004-07-11,4.5,933
tt1135084,Takers,Action,32000000.0,69055695.0,2010-08-26,6.2,68472
tt1198075,"Cougars, Inc.",Comedy,1000000.0,,2011-05-10,4.9,4359
tt1222817,Zookeeper,Comedy,80000000.0,169852759.0,2011-07-06,5.2,69629
tt1499658,Horrible Bosses,Comedy,35000000.0,117000000.0,2011-07-08,6.9,487350
tt1270291,Hunter Prey,Science Fiction,425000.0,,2009-01-01,5.8,6359
tt1216475,Cars 2,Animation,200000000.0,559852396.0,2011-06-11,6.2,254960
tt0995851,In Her Skin,Drama,7000000.0,,2009-03-13,6.4,6020
tt0064683,Mondo Trasho,Comedy,2100.0,,1969-03-14,5.8,1660
tt0019195,The Mysterious Lady,Adventure,337.0,551.0,1928-08-04,7.2,1545
tt1369706,The Ward,Horror,10000000.0,498974.0,2010-09-13,5.5,47329
tt1074191,The Betrayed,Crime,3500000.0,,2008-09-27,5.8,2772
tt0079103,Elvis,Drama,2100000.0,,1979-02-10,6.9,5656
tt1934231,Delhi Belly,Action,4090000.0,18035000.0,2011-07-01,7.6,34801
tt1578709,Snowblind,Western,300000.0,,2010-11-11,4.1,369
tt1067774,Monte Carlo,Adventure,20000000.0,17425000.0,2011-07-01,5.8,52255
tt1502714,Monogamy,Drama,1000000.0,,2010-04-24,5.0,910
tt1201607,Harry Potter and the Deathly Hallows: Part 2,Family,125000000.0,1342000000.0,2011-07-07,8.1,1042944
tt0780504,Drive,Drama,15000000.0,78054825.0,2011-08-06,7.8,760955
tt1541995,Snow Flower and the Secret Fan,Drama,134005.0,1332231.0,2011-07-15,6.1,4162
tt0458339,Captain America: The First Avenger,Action,140000000.0,370569774.0,2011-07-22,6.9,965087
tt1570728,"Crazy, Stupid, Love.",Comedy,50000000.0,142851197.0,2011-07-29,7.4,616601
tt1563738,One Day,Drama,15000000.0,59389433.0,2011-03-02,7.0,179350
tt1540133,The Guard,Action,6000000.0,19560274.0,2011-07-07,7.3,101384
tt1509803,Griff the Invisible,Romance,2902660.0,,2011-08-19,6.0,5129
